Time_ms,Timestamp_UTC,Event,Asset_ID,Bid,Ask,Trade_Price,Trade_Side
257.750,2025-12-03 16:50:33.303366,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,SELL
341.678,2025-12-03 16:50:33.645044,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.08,SELL
448.315,2025-12-03 16:50:34.093360,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.09,BUY
207.235,2025-12-03 16:50:34.300594,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,SELL
1489.650,2025-12-03 16:50:34.635456,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.09,0.1,N/A,N/A
0.288,2025-12-03 16:50:34.635730,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.91,N/A,N/A
370.096,2025-12-03 16:50:34.670690,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,BUY
1.537,2025-12-03 16:50:34.672221,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.09,BUY
1.598,2025-12-03 16:50:34.673819,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.09,SELL
167.202,2025-12-03 16:50:34.841025,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,BUY
330.535,2025-12-03 16:50:34.966279,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.92,N/A,N/A
3.776,2025-12-03 16:50:34.970044,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.91,0.92,N/A,N/A
0.129,2025-12-03 16:50:34.970170,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.91,N/A,N/A
143.199,2025-12-03 16:50:34.984219,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,SELL
229.564,2025-12-03 16:50:35.213789,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.09,SELL
904.553,2025-12-03 16:50:36.118359,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,BUY
1410.047,2025-12-03 16:50:36.380227,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.92,N/A,N/A
207.144,2025-12-03 16:50:36.587378,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.1,0.11,N/A,N/A
0.102,2025-12-03 16:50:36.587462,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.9,N/A,N/A
519.185,2025-12-03 16:50:36.637527,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.1,BUY
134.094,2025-12-03 16:50:36.771623,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.1,SELL
293.890,2025-12-03 16:50:36.881362,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.08,0.11,N/A,N/A
7.279,2025-12-03 16:50:36.888643,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.92,N/A,N/A
2.466,2025-12-03 16:50:36.891106,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.91,N/A,N/A
122.684,2025-12-03 16:50:36.894302,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.9,BUY
222.828,2025-12-03 16:50:37.113946,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.92,N/A,N/A
248.520,2025-12-03 16:50:37.142828,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.09,SELL
232.202,2025-12-03 16:50:37.346146,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.92,N/A,N/A
428.415,2025-12-03 16:50:37.571240,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.9,SELL
252.108,2025-12-03 16:50:37.598259,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.91,N/A,N/A
390.727,2025-12-03 16:50:37.988984,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.88,0.89,N/A,N/A
0.108,2025-12-03 16:50:37.989068,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.11,0.12,N/A,N/A
482.291,2025-12-03 16:50:38.053534,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.1,BUY
61.292,2025-12-03 16:50:38.114826,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.89,BUY
226.859,2025-12-03 16:50:38.215946,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.92,0.93,N/A,N/A
0.304,2025-12-03 16:50:38.216233,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.07,0.08,N/A,N/A
132.947,2025-12-03 16:50:38.247765,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.92,BUY
104.450,2025-12-03 16:50:38.320687,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.93,N/A,N/A
0.670,2025-12-03 16:50:38.321354,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.07,0.11,N/A,N/A
56.126,2025-12-03 16:50:38.377483,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.93,N/A,N/A
508.099,2025-12-03 16:50:38.885604,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.92,N/A,N/A
0.375,2025-12-03 16:50:38.885956,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.91,N/A,N/A
0.099,2025-12-03 16:50:38.886053,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.09,0.1,N/A,N/A
3.695,2025-12-03 16:50:38.889750,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.92,N/A,N/A
724.340,2025-12-03 16:50:38.972109,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.92,BUY
310.396,2025-12-03 16:50:39.200153,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.91,N/A,N/A
4344.048,2025-12-03 16:50:43.544212,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.1,0.11,N/A,N/A
0.324,2025-12-03 16:50:43.544518,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.9,N/A,N/A
4604.264,2025-12-03 16:50:43.576372,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.1,BUY
275.022,2025-12-03 16:50:43.819549,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.09,0.11,N/A,N/A
26.702,2025-12-03 16:50:43.846262,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.91,N/A,N/A
355.788,2025-12-03 16:50:44.202042,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.91,N/A,N/A
1041.352,2025-12-03 16:50:44.617729,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,BUY
180.068,2025-12-03 16:50:44.797793,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,BUY
396.255,2025-12-03 16:50:45.194054,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.09,SELL
999.657,2025-12-03 16:50:45.201685,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.92,N/A,N/A
80.721,2025-12-03 16:50:45.274768,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,BUY
269.219,2025-12-03 16:50:45.470913,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.9,N/A,N/A
0.079,2025-12-03 16:50:45.470981,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.1,0.11,N/A,N/A
231.566,2025-12-03 16:50:45.506336,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.9,SELL
18.750,2025-12-03 16:50:45.525085,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.9,BUY
360.686,2025-12-03 16:50:45.831677,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.91,N/A,N/A
396.303,2025-12-03 16:50:46.227990,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.09,0.11,N/A,N/A
994.435,2025-12-03 16:50:47.222429,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.91,N/A,N/A
2290.895,2025-12-03 16:50:47.815981,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.09,SELL
730.371,2025-12-03 16:50:47.952793,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.11,0.12,N/A,N/A
0.151,2025-12-03 16:50:47.952928,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.88,0.89,N/A,N/A
161.707,2025-12-03 16:50:47.977682,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,BUY
11.417,2025-12-03 16:50:47.989100,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.11,BUY
679.043,2025-12-03 16:50:48.668149,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.89,BUY
745.229,2025-12-03 16:50:48.698169,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.9,N/A,N/A
6.583,2025-12-03 16:50:48.704748,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.91,N/A,N/A
0.267,2025-12-03 16:50:48.705009,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.09,0.11,N/A,N/A
66.380,2025-12-03 16:50:48.734531,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.9,BUY
12.648,2025-12-03 16:50:48.747174,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.89,BUY
118.683,2025-12-03 16:50:48.823701,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.9,N/A,N/A
25.801,2025-12-03 16:50:48.849509,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.1,0.11,N/A,N/A
604.053,2025-12-03 16:50:49.453548,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.09,0.11,N/A,N/A
4.387,2025-12-03 16:50:49.457935,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.91,N/A,N/A
734.298,2025-12-03 16:50:49.481472,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,BUY
127.511,2025-12-03 16:50:49.608989,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,BUY
875.681,2025-12-03 16:50:50.333634,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.1,0.11,N/A,N/A
18.593,2025-12-03 16:50:50.352219,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.9,N/A,N/A
546.415,2025-12-03 16:50:50.898641,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.09,0.11,N/A,N/A
182.420,2025-12-03 16:50:51.081053,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.91,N/A,N/A
2145.716,2025-12-03 16:50:51.754705,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,BUY
731.692,2025-12-03 16:50:51.812751,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.1,0.11,N/A,N/A
53.471,2025-12-03 16:50:51.866225,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.9,N/A,N/A
63.547,2025-12-03 16:50:51.929781,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.91,N/A,N/A
0.367,2025-12-03 16:50:51.930129,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.09,0.11,N/A,N/A
203.866,2025-12-03 16:50:51.958568,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.9,BUY
294.115,2025-12-03 16:50:52.224246,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.91,N/A,N/A
930.452,2025-12-03 16:50:52.889020,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,BUY
850.580,2025-12-03 16:50:53.074833,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.91,N/A,N/A
130.541,2025-12-03 16:50:53.205373,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.1,0.11,N/A,N/A
35.306,2025-12-03 16:50:53.240675,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.9,N/A,N/A
866.123,2025-12-03 16:50:53.755139,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.1,SELL
495.137,2025-12-03 16:50:54.250282,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.11,BUY
408.542,2025-12-03 16:50:54.658823,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.11,BUY
36.667,2025-12-03 16:50:54.695487,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.9,BUY
3169.336,2025-12-03 16:50:56.410013,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.09,0.11,N/A,N/A
0.555,2025-12-03 16:50:56.410551,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.91,N/A,N/A
1743.620,2025-12-03 16:50:56.439106,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.1,SELL
253.400,2025-12-03 16:50:56.663959,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.91,N/A,N/A
783.426,2025-12-03 16:50:57.222532,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.1,BUY
589.228,2025-12-03 16:50:57.253188,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.06,0.1,N/A,N/A
0.290,2025-12-03 16:50:57.253466,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.94,N/A,N/A
87.761,2025-12-03 16:50:57.310318,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.93,BUY
92.056,2025-12-03 16:50:57.345526,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.06,0.09,N/A,N/A
1.046,2025-12-03 16:50:57.346570,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.91,0.94,N/A,N/A
26.206,2025-12-03 16:50:57.372775,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.08,0.09,N/A,N/A
2.970,2025-12-03 16:50:57.375749,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.91,0.92,N/A,N/A
601.068,2025-12-03 16:50:57.911367,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.91,SELL
582.552,2025-12-03 16:50:57.958315,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.92,N/A,N/A
0.465,2025-12-03 16:50:57.958780,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.08,0.1,N/A,N/A
154.902,2025-12-03 16:50:58.113672,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.06,0.1,N/A,N/A
1.384,2025-12-03 16:50:58.115055,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.94,N/A,N/A
0.957,2025-12-03 16:50:58.116007,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.92,N/A,N/A
4.284,2025-12-03 16:50:58.120291,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.08,0.1,N/A,N/A
69.748,2025-12-03 16:50:58.190044,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.9,0.91,N/A,N/A
502.451,2025-12-03 16:50:58.413812,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.09,SELL
274.290,2025-12-03 16:50:58.688102,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.9,SELL
9.797,2025-12-03 16:50:58.697905,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.9,SELL
15.051,2025-12-03 16:50:58.712944,last_trade_price,105303519141156126597994413744067342207274087598379684257383439577819586745915,N/A,N/A,0.89,SELL
27.004,2025-12-03 16:50:58.739954,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.11,BUY
11.325,2025-12-03 16:50:58.751278,last_trade_price,62821584999194204677030312357514625732120653880941433118379705851963857868115,N/A,N/A,0.11,BUY
563.102,2025-12-03 16:50:58.753138,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.91,N/A,N/A
3.113,2025-12-03 16:50:58.756254,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.1,0.11,N/A,N/A
46.367,2025-12-03 16:50:58.802630,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.9,N/A,N/A
6.206,2025-12-03 16:50:58.808823,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.87,0.9,N/A,N/A
0.081,2025-12-03 16:50:58.808904,price_change,62821584999194204677030312357514625732120653880941433118379705851963857868115,0.1,0.13,N/A,N/A
5.902,2025-12-03 16:50:58.814809,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.89,0.9,N/A,N/A
0.040,2025-12-03 16:50:58.814846,price_change,105303519141156126597994413744067342207274087598379684257383439577819586745915,0.87,0.9,N/A,N/A
