Timestamp,Side,Thought entry price,Actual entry price,Spread,Velocity,OrderID,Size,Tick_1,Tick_2,Tick_3,Tick_4,Tick_5,Tick_6,Tick_7,Tick_8
1764690371.133297,DOWN,0.38,0.41,0.01,-1295.4,0xf41eedc22100a8069bda8862ed0071d88c5aaa1f075c9c8d9bf6bce8b6c986ac,2.63,0.41,0.41,0.41,0.39,0.39,0.39,0.38,0.38
1764690365.739476,UP,0.64,0.64,0.01,1017.6,0x759384e300192917ea14b646df33c54b7da3088b867c00700567d032bf3bca81,1.69,0.64,0.64,0.64,0.64,0.66,0.66,0.65,0.65
1764690358.8934464,DOWN,0.33,0.34,0.01,-1002.3,0xa966876e998e75dfd11885d68b89fd06a4714a08ebe37cc25bb5086bbe80aa41,3.18,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.35
1764690462.552925,DOWN,0.33,0.33,0.01,-1699.1,0x2fc3e7640e68ecb7430f4764b5d907834cc5cf662e09be6340fd2fb0a2e3f1c3,3.27,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
1764690453.503456,UP,0.65,0.65,0.01,2225.4,0x6d8499375ee84d287fc1b5e15dd3a40d236a6e55b848db6266a63a36e92e003c,1.66,0.65,0.65,0.64,0.65,0.65,0.65,0.65,0.65
1764690448.4432666,DOWN,0.37,0.39,0.01,-1103.3,0x09ea2d6f630faccb1e585843490d13a118b3dda2aac03c407b5cd09701fffea9,2.77,0.39,0.39,0.4,0.39,0.38,0.39,0.39,0.38
1764690443.278954,DOWN,0.39,0.38,0.02,-1097.5,0x6752fdf8147dfae99b884e63caebb89b45b983528691b8955d072dae3a4dfa34,2.84,0.38,0.38,0.38,0.39,0.39,0.39,0.39,0.39
1764690436.1944542,UP,0.6,0.61,0.01,1228.2,0xe9cc003c328c282a3fa6b03eeafc20a0a4165cc0f4b8819cfb0b4e3bc4331448,1.77,0.61,0.59,0.61,0.61,0.61,0.62,0.62,0.62
1764690431.087618,UP,0.68,0.69,0.01,2200.8,0x010c3c084dcba5fcfb2a07f784abb3b0416f14d6e153ec9bd9e04e5243b75729,1.57,0.69,0.7,0.7,0.7,0.7,0.69,0.66,0.65
1764690419.3448873,DOWN,0.37,0.38,0.01,-1355.6,0x0e387edf65b88fbb5a5cc69ee3f84e7551112904ee97debf7170a7d4f891e454,2.84,0.38,0.38,0.38,0.38,0.38,0.38,0.39,0.39
1764690528.0118747,DOWN,0.29,0.31,0.01,-1061.5,0xcfcd2836f835a3fedf82a1a1d59bc16b2371fafd68981c24a82cdcf43525c1a3,3.48,0.31,0.31,0.3,0.3,0.31,0.31,0.31,0.31
1764690520.4389818,UP,0.7,0.73,0.01,1025.2,0x2d7ae0a3b6e646138ec31c21f3815caf6659a93416704bf3ba891808c55388e6,1.48,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
1764690513.0667615,UP,0.73,0.74,0.01,1000.3,0xc3f15c352cd068f06b28f278ff867b39e1dd62baff7bd73f16a38f393379de03,1.46,0.74,0.75,0.75,0.75,0.72,0.71,0.69,0.7
1764690507.1836665,UP,0.7,0.72,0.01,1085.7,0xe48d80eede6d4c8a0f1eb3d271786eaf719a9afe6951fcaf7570d7eb6f18389d,1.5,0.72,0.73,0.73,0.73,0.73,0.73,0.73,0.73
1764690502.1630409,DOWN,0.3,0.31,0.01,-1296.5,0xdfe1840448cb904905818e3b8b8c07b728c482f5766371f070f931208707590f,3.48,0.29,0.29,0.28,0.3,0.3,0.3,0.31,0.31
1764690492.368348,DOWN,0.29,0.3,0.01,-1145.4,0x6f7dd1df96d60d74ce98f6a8612c1f5f7ce3ef3a870f1d969dc67d7b1323fcf9,3.6,0.32,0.31,0.31,0.31,0.3,0.3,0.3,0.29
1764690486.5573664,DOWN,0.27,0.28,0.01,-1761.6,0x97b7834a375e6365f85ea1ee5bd2ab0eaeef94630046a0e0ed5021368e273258,3.86,0.28,0.29,0.29,0.29,0.29,0.29,0.29,0.28
1764690481.167874,UP,0.71,0.75,0.01,1005.0,0xa9237d6af784f60ea723f618dcf4607b6ccea9dc18ce2d6965b1b32643c2ca7f,1.44,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
1764690587.7223783,UP,0.76,0.77,0.01,1612.6,0xb97961e95a841bb2b90cb2957992c605c902c13f5e902166a8a86f58ce450234,1.4,0.77,0.77,0.76,0.77,0.76,0.76,0.76,0.78
1764690571.293572,DOWN,0.29,0.29,0.01,-1449.3,0x0a5bc4661db7c2eaa0a542791a61d806d2a4f48f95c2d9b178ce655266018318,3.72,0.28,0.28,0.28,0.27,0.27,0.26,0.26,0.25
1764690566.220218,UP,0.71,0.73,0.01,2315.6,0xd3b07520fecfa8d319c06d9fa8311edc916c2e008680175849371a11ba2a53ae,1.48,0.75,0.75,0.75,0.74,0.74,0.74,0.73,0.73
1764690560.9067547,UP,0.72,0.74,0.01,1484.4,0x343388835d5892be724e933e7d3fee89306a868ae30546f56ed4bc41104350e3,1.46,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72
1764690554.1965635,DOWN,0.29,0.28,0.02,-1363.9,0xc09410c0620b1558165a72ab2123cacf1efc36e6199ee44070655bb49da9039d,3.86,0.29,0.29,0.28,0.29,0.29,0.29,0.3,0.3
1764690547.7823873,UP,0.69,0.7,0.02,1411.7,0xf7d25aad7112aacd498e2f199b879bec6151bfc8533a1b04ef24e851adc145d8,1.54,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
1764690540.9760773,DOWN,0.33,0.34,0.01,-2441.7,0x0d8ba4fb1dc7bf350396491365e8f1c7cae57dad583b396b672902b73e001b3c,3.18,0.37,0.37,0.38,0.38,0.39,0.39,0.39,0.38
1764690535.5983171,DOWN,0.32,0.33,0.01,-1383.9,0x9b9c3b0f4a480b4618aca2ef29c03d09ce309be2997929d4ed702ba18fb8d4cf,3.27,0.33,0.33,0.33,0.31,0.31,0.31,0.31,0.32
1764690640.151503,DOWN,0.19,0.21,0.01,-1292.7,0x05d95081f0ea4627b880c933af2e2752dac0c32a3b2ce549c9e3f2348c196b68,5.14,0.22,0.22,0.21,0.21,0.21,0.21,0.22,0.22
1764690634.97619,UP,0.82,0.83,0.01,1524.5,0xd7ae05d909e342a82ef32feaf42f04bf8e168851bbb5ce55985b3d82f99e27b0,1.3,0.83,0.83,0.83,0.83,0.82,0.82,0.82,0.82
1764690625.9748483,DOWN,0.2,0.21,0.02,-1607.8,0xb7b515c0117e3511c0886940cd6fc514d78e332104fd8e46535437c33ad94c60,5.14,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.2
1764690620.8047075,DOWN,0.2,0.21,0.01,-1821.0,0x6b0ef073079f6cc18a249a90306459214ee6abf26f8c0483f86942020a4ac747,5.14,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2
1764690608.2297306,UP,0.82,0.83,0.01,1248.7,0x60668f49b70ab5708a3375568a1aaac2c568a6ea7e296515d481e13409880752,1.3,0.84,0.84,0.84,0.85,0.85,0.85,0.85,0.86
1764690601.3205183,UP,0.78,0.8,0.01,1007.4,0xf2645bbd514058c44633dc35747ca5474671aea6a6163a69c61b788b9fc7ceb4,1.35,0.81,0.82,0.82,0.82,0.82,0.83,0.83,0.83
1764690596.1702087,DOWN,0.22,0.24,0.01,-1220.0,0x9464fae55f7846b5dd04023a07b38e7eda7e35724321698c3f2e6b126aaeeb83,4.5,0.24,0.24,0.24,0.24,0.25,0.25,0.25,0.25
1764690673.5497088,DOWN,0.16,0.16,0.02,-1045.0,0x5eff4824271647e3ba3b0d7edda98ab499b34917de23eb8128bcc435e447600b,6.75,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15
1764690668.213182,DOWN,0.17,0.17,0.01,-1423.7,0xa58681c6a1f38de028d98d016ac2b5f15e324fce3ae2ed3784766d9f12811a9b,6.35,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1764690661.7317684,UP,0.82,0.83,0.01,1101.5,0x46354502b95332a94f1a932200abf9c0dec759196b8214ecd04f545200e56c31,1.3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.86
1764690654.2255104,DOWN,0.2,0.21,0.01,-1123.4,0x18863654b6ea01f5dcbd8e9f7b747046561749e98314d2e4e629beaffa796935,5.14,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.2
1764691253.5610683,DOWN,0.37,0.37,0.01,-1398.7,0xa6c363285576a23e5749d4ded5cb869d0b2670b03f747dbfcf2376d866df9eac,2.92,0.37,0.37,0.37,0.35,0.35,0.35,0.35,0.35
1764691248.5212388,DOWN,0.35,0.36,0.01,-1198.6,0xf155fca1d00ce2cf173ba19679a091b7726087e537d36c762c3303cfd3af95f6,3.0,0.37,0.37,0.37,0.37,0.36,0.35,0.35,0.35
1764691240.2765567,UP,0.64,0.65,0.01,2286.6,0x3d267723373582d345130fc56875331f4fd5fd18ef98fb235615f0148b0d6ea3,1.66,0.65,0.65,0.65,0.66,0.66,0.66,0.66,0.67
1764691234.339086,DOWN,0.39,0.4,0.01,-2445.3,0x4451434e648b062de1ab42a9fb656e6034c8616206e69713ecdd31154a44ab32,2.7,0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.41
1764691228.7651057,DOWN,0.43,0.43,0.01,-1485.6,0xa05b64e446d29802b3b61edcacd7381178895cc096c8eb992d5847204bab7e6b,2.51,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.44
1764691222.5189042,UP,0.56,0.57,0.01,1027.1,0x7a3ac89ff871330f8454bb000060316de9aa2ae675b6ae8cc7c25d01b3e11f08,1.89,0.58,0.58,0.58,0.58,0.58,0.6,0.6,0.6
1764691214.5586832,UP,0.52,0.54,0.02,1624.7,0x9f1cdcfac752ee734463ae24a4c5395872c5af2617f1648267d00284f503b268,2.0,0.54,0.55,0.55,0.57,0.57,0.57,0.56,0.56
1764691208.5592313,DOWN,0.49,0.48,0.01,-1600.0,0xbcc2ee52dbc2980cc2335b3b864c46a70f79a1c696ed6159a50da7669d857625,2.25,0.49,0.49,0.48,0.48,0.47,0.47,0.48,0.48
1764691315.465896,UP,0.68,0.68,0.01,1058.2,0xef1848f1737845cf5f9a034e5caf16aced1fa9952f4c08092eabaa18f97b1d9a,1.59,0.68,0.68,0.68,0.68,0.68,0.67,0.68,0.69
1764691309.719835,DOWN,0.33,0.34,0.01,-1012.4,0x5a6a7952eb8487cb579567aa94e6b171886a7d21aea258cb31ff6277b91bd315,3.18,0.35,0.35,0.35,0.35,0.37,0.37,0.37,0.37
1764691304.419701,UP,0.7,0.71,0.01,1808.9,0x313637f70dc0b3342e2246edaf42a671aa7564dd7d19a3507a2c747cc833ea12,1.52,0.7,0.71,0.69,0.7,0.7,0.7,0.69,0.68
1764691296.6612847,DOWN,0.3,0.3,0.01,-1644.2,0xb3b3e93db6100c0e23916ebf857c5598dc9f0ab303b13c08c12534a6baf820ce,3.6,0.3,0.3,0.3,0.33,0.34,0.34,0.34,0.35
1764691286.7189968,DOWN,0.29,0.31,0.01,-1312.9,0x9dfa612a5df6bd3b0ae1d747a5e74de7061a11ce524266a16460965b601b6a9c,3.48,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
1764691281.5562143,UP,0.71,0.72,0.02,1565.1,0xf65268de0da8069688d2041dbdca672a3bbe0647e4e0efd71913a1a312617f08,1.5,0.72,0.73,0.74,0.74,0.75,0.72,0.75,0.75
1764691273.752118,DOWN,0.3,0.31,0.01,-1200.0,0xff4864ce76f4add1e82ea92e72f14ec8ae1106ef8fc74e70f2baa0f3fee4646a,3.48,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.31
1764691268.2017875,DOWN,0.29,0.3,0.01,-1770.9,0x9d84b1182e8dcbcb7a54ba2546e48baf435777a67c6920cae3b34780c12ae1f8,3.6,0.31,0.31,0.31,0.31,0.31,0.3,0.31,0.31
1764691261.0460942,UP,0.69,0.69,0.01,1096.7,0xe153dbfabec6f6499b4193f330a9ff01c3cc5c877f49235f38ff61d65f53257e,1.57,0.69,0.69,0.69,0.69,0.7,0.71,0.71,0.71
1764691372.38307,DOWN,0.2,0.21,0.01,-1226.6,0x88dd48983c903b45a6128844e55136dd996769332032ea6ee5813aa009d64a5a,5.14,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21
1764691365.9101844,DOWN,0.19,0.2,0.01,-1035.0,0x5acc0b95ec1c4eda26e3f02783b4b1875e98e39cffe31468ac31298fdac66456,5.4,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.22
1764691360.3887053,DOWN,0.18,0.18,0.02,-1030.5,0x4a8062d2fa2ae45f84907f0e7a188a7d30ddcfeb1ed822ba12123fee7e7d9ba4,6.0,0.18,0.18,0.18,0.18,0.17,0.17,0.19,0.18
1764691355.2137663,DOWN,0.19,0.19,0.02,-1102.5,0x7991093bc3240cd950e9e91dbf9f5f554df91da45cdb425a952ff209164ff847,5.68,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.21
1764691348.5448565,UP,0.83,0.85,0.01,1006.8,0x199ee2e6a87e91445ce002008f55f162e1ccefe478d51a3f6ed17ef080820f15,1.27,0.84,0.84,0.84,0.84,0.84,0.84,0.85,0.85
1764691342.8706813,DOWN,0.2,0.21,0.01,-1027.6,0xafd5108548b9ec31d4c60d3e91d1417dcf5375e2735e41055ec978242cade139,5.14,0.21,0.2,0.2,0.2,0.19,0.19,0.18,0.18
1764691337.7285604,DOWN,0.19,0.19,0.01,-1276.1,0x0e77b143f3734ccc0e4436ffd61e097784b0d62c2409e69a274367eb4e1e9287,5.68,0.17,0.18,0.18,0.19,0.19,0.19,0.19,0.2
1764691332.41763,UP,0.74,0.79,0.01,1019.3,0x7aff06b68d7409d5a8d6d424b0aeefc979c5427d74de27b9cb709cd87fddc1ca,1.37,0.82,0.82,0.84,0.84,0.84,0.84,0.84,0.84
1764691327.0907884,DOWN,0.25,0.27,0.01,-1008.4,0x409c1bbb7550237d0979239ade18186376435e06ab920758356d1cd4f08488fb,4.0,0.27,0.29,0.28,0.28,0.28,0.29,0.29,0.29
1764691320.9076624,DOWN,0.29,0.33,0.01,-1448.4,0x258964e6fa23cd8ede64df83acfa8ecc443fb2933ed5a9806c9eb406b7571e40,3.27,0.33,0.33,0.33,0.32,0.34,0.33,0.32,0.31
1764692025.3821807,DOWN,0.41,0.45,0.01,-1724.2,0x5c4cbc94c475fca0f74b3ba36b7205350bf4ad1e0d8843ad3157c58d8ca110f2,3.0,0.46,0.48,0.52,0.53,0.53,0.53,0.52,0.53
1764692013.3336496,UP,0.58,0.66,0.01,1240.8,0x2258ceb9170ae36e3fcb4232db0adbe6e8c7ab1e56b2e60c2f1492a7eab2703b,1.91,0.66,0.66,0.66,0.65,0.67,0.67,0.67,0.66
1764692001.9490173,UP,0.59,0.6,0.01,1767.5,0xdcacc159b2bfdccec4c913ac30cff2f0dc61a5d6f49fbfa877686fd9abb468dd,2.25,0.59,0.59,0.59,0.59,0.59,0.59,0.62,0.62
1764691991.3201737,DOWN,0.36,0.39,0.02,-1045.4,0x241c9a07f02f35fa2d834a21d3deae7228de217d4fb672ac913bb466a2344456,3.23,0.36,0.46,0.47,0.46,0.47,0.46,0.47,0.47
1764691986.266131,DOWN,0.3,0.33,0.01,-1335.0,0xebecc876697a428303cee14eb1c8f483b32e0c57908ffb68a33d54c7cdd7297a,3.27,0.33,0.34,0.34,0.36,0.35,0.35,0.34,0.34
1764692084.4939327,UP,0.55,0.7,0.01,1509.0,0x4006bfcdf180c227d6744a925bba1eebbd1a456a07449cfc36b42ae7566e4529,1.93,0.72,0.72,0.72,0.7,0.73,0.71,0.72,0.72
1764692079.3935866,UP,0.42,0.51,0.01,1105.2,0x19faac6cef4acc1740335448824dae28150dbc0e58074d11a34567f6eb05fa57,2.65,0.52,0.5,0.5,0.49,0.5,0.51,0.51,0.55
1764692073.9932306,UP,0.39,0.44,0.01,1201.6,0x1f6386ef96536ce189f9a3d98cf98e25e592f6704c6c46518e916fc4eadbe832,3.07,0.46,0.42,0.42,0.42,0.49,0.45,0.45,0.5
1764692059.1689582,DOWN,0.74,0.75,0.01,-2289.3,0x1001533d65d629126fe890d998916389267e6088bb57185670879ab363ad55ca,1.44,0.77,0.76,0.76,0.75,0.73,0.72,0.72,0.72
1764692053.9051032,DOWN,0.65,0.7,0.02,-1153.7,0xe9fb8bae1d495dc1f032485b2848c6e0555441373cf17dc227cabbc10b0fbde3,1.67,0.7,0.7,0.7,0.72,0.72,0.7,0.7,0.7
1764692031.4217892,DOWN,0.48,0.52,0.01,-1069.7,0x5e53301607c0f32e030bc2b058bd033821ec50e170332b09640443592ada30cc,2.6,0.51,0.51,0.51,0.52,0.52,0.51,0.51,0.51
1764692148.6577196,DOWN,0.71,0.72,0.02,-1132.4,0x51eb1b8d04d2851ceb4b11a585afc60a6e06ad7e743891b47bfbde818107c6d8,1.5,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72
1764692142.044079,DOWN,0.58,0.62,0.01,-1144.2,0xf8f07aa76618df9b23662cc16559d8625c87a47de77ce20dc9a8678ea0a13ba2,1.74,0.66,0.66,0.67,0.67,0.66,0.66,0.66,0.66
1764692135.6570613,UP,0.39,0.41,0.01,1062.8,0x4ee52d86732e6bb5a501c3a5e451dfad6ff7b16e28726115ded94a5a97cedbc1,2.63,0.41,0.41,0.41,0.41,0.39,0.39,0.4,0.4
1764692129.500812,UP,0.35,0.39,0.01,2295.0,0x056e0d451e37361fefa2fb01d09a130ebd770939bd75af7574c0a6c6b3fd7e34,2.77,0.39,0.39,0.39,0.4,0.4,0.4,0.41,0.41
1764692115.93241,DOWN,0.61,0.63,0.01,-1188.5,0x68d609e1a8b148bd14b9e5f52510b11fa398061dcc479703c91409381b8aa9b9,1.71,0.63,0.63,0.63,0.62,0.63,0.63,0.63,0.63
1764692110.3255112,UP,0.43,0.44,0.02,1436.3,0xdb308d83083554ce355b6b6ed9b4c4ff9efb8ed05bf42f66b4eae39c2e5b1fb5,2.45,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.43
1764692208.0904765,UP,0.35,0.37,0.01,1030.7,0xd4c632f2adf536df42c2eac24fb5ddbdc971efaa9d79afbd271dfc5845be376a,2.92,0.37,0.37,0.38,0.38,0.38,0.38,0.38,0.39
1764692197.2693899,DOWN,0.63,0.65,0.01,-1136.3,0x77d5fd7c8921e0d98193b8952b672ea8084613e507749233d206b16643099eec,1.66,0.63,0.68,0.68,0.68,0.7,0.69,0.69,0.69
1764692192.2467518,DOWN,0.66,0.66,0.02,-1031.1,0x84d70a0137132f718feff0bf27f25cf36fe8dfaea351fedaf7ec04b12dabd3af,1.64,0.66,0.67,0.67,0.66,0.66,0.66,0.64,0.64
1764692183.850295,UP,0.29,0.3,0.01,1801.5,0x22d11f4e7cc9f4f32472de7244455a488ce2a436966bba6e154d41436b557a60,3.6,0.29,0.32,0.33,0.33,0.33,0.33,0.33,0.33
1764692178.6372983,DOWN,0.72,0.73,0.01,-2123.8,0x792f10b47624dc1e312dbf9c9f748c8be11b5af55b1144c7bec31650ea12fbc6,1.48,0.73,0.73,0.72,0.72,0.72,0.73,0.74,0.74
1764692171.007989,UP,0.29,0.3,0.01,1237.0,0xba00500eb19960d61c2b97f88fd8f9ffdcdf0500ea524f555f2684549a6f2869,3.6,0.3,0.29,0.29,0.29,0.29,0.28,0.28,0.28
1764692164.9096804,DOWN,0.68,0.71,0.01,-1035.8,0x601d4875226d4e602400347630a439bc69ddb5d54eda93b0a0959e117e9003fe,1.52,0.69,0.71,0.71,0.71,0.71,0.69,0.7,0.7
1764692159.6308234,UP,0.33,0.32,0.01,2426.2,0x38b7eeac10f7a15d94586c29b933cabd8d9ce8b7ac6e2d5d34f59b0059ea00c3,3.38,0.31,0.31,0.31,0.31,0.3,0.29,0.29,0.28
1764692154.3917816,DOWN,0.7,0.72,0.01,-1404.2,0x11fad355ccb2efefdb89e030828ec861f19eac959d9d6973a1dbef4ecc639db9,1.5,0.72,0.72,0.72,0.72,0.72,0.7,0.7,0.69
1764692267.776103,DOWN,0.74,0.76,0.01,-2391.1,0x139c7bfa1077c2bc35f64240f3ed2b40a0db47a9418cd986c4cb409c66eaa34c,1.42,0.76,0.76,0.76,0.75,0.74,0.74,0.75,0.74
1764692258.2201529,UP,0.27,0.29,0.01,1366.7,0x798cea7bdd635b053a4e16a735b44408b3798cd513dbda2f763da62439885327,3.72,0.29,0.29,0.29,0.3,0.3,0.3,0.3,0.29
1764692250.8698304,UP,0.29,0.3,0.01,1183.2,0x10d0e33228fbeeeea8efbaf84e5d1f7d1a28f51a092e91203471c60a6cf31314,3.6,0.29,0.31,0.31,0.31,0.3,0.3,0.31,0.31
1764692244.175971,UP,0.31,0.32,0.02,1008.8,0x85dbbfe719667a29fc65baf2e5a06ca4637608d4dca58b6b84713eebd614cc98,3.38,0.31,0.32,0.32,0.32,0.32,0.32,0.33,0.33
1764692239.115304,DOWN,0.67,0.68,0.01,-1084.8,0x77346a7838ed39de33c44d8afbab886535a4c12649544869fa0f6334af254338,1.59,0.7,0.7,0.71,0.72,0.72,0.72,0.72,0.72
1764692231.3299978,DOWN,0.68,0.69,0.01,-1288.6,0x325682cab83611a9a335271beedd19f687a8871696e842a8540b9d38e1594a41,1.57,0.69,0.69,0.69,0.68,0.68,0.68,0.68,0.68
1764692224.0068161,UP,0.36,0.36,0.01,1380.9,0xee84da97a3eeb86e0505c3e1658dc50265d426dcb0c1f4b00dc1c80043d846cd,3.0,0.37,0.37,0.37,0.37,0.37,0.36,0.35,0.35
1764692215.5003538,UP,0.4,0.41,0.01,1136.0,0x168a5bc71e28bf7908b7073aa7d4fd2553a3bed9b32404215db7c452ea1e5aa4,2.63,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4
1764692319.8247066,DOWN,0.83,0.84,0.01,-1624.8,0x6aacaa9e73c88d8d731cb84b23a72ec7b672764953992f22657c1bfdf0c14033,1.29,0.84,0.84,0.84,0.85,0.85,0.85,0.85,0.85
1764692310.5684826,DOWN,0.79,0.8,0.01,-1202.2,0xa31a562cb33c8380bd934fe3a1e6d3047669b99d8ca5b1736963471b9d13bd35,1.35,0.8,0.8,0.81,0.81,0.81,0.81,0.81,0.82
1764692301.2997298,UP,0.25,0.26,0.02,1065.0,0x81630c4f6632f07e2b88e7a89b4c3e258e4ad89ea8f1d6b3bee9ede265269b8f,4.22,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25
1764692296.2832375,UP,0.25,0.26,0.01,2032.0,0x8268a53778b561f03f284d5bb4c7d50771941723ff2b745f5746d04e19031403,4.15,0.26,0.26,0.27,0.27,0.27,0.27,0.27,0.27
1764692287.091608,UP,0.26,0.25,0.02,1722.1,0xad1ae1709ef6a05553efb9235a542e4c1c76c16087643da436c2a77381900021,4.32,0.25,0.25,0.24,0.24,0.24,0.23,0.23,0.23
1764692280.5248783,DOWN,0.77,0.78,0.02,-1362.7,0xa8030968e39c1f7cbeacf161f19729e85cde17fabe126a457c8472e58e50a51d,1.38,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76
1764692272.9778447,UP,0.24,0.24,0.02,1023.9,0x6daa3bf2a38ce6b07494d3974e92da66bc4249be12bca7149c50245dd1a70042,4.5,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.25
1764692348.3209028,UP,0.15,0.17,0.01,1142.6,0x00404de870cb2654afb7e5146e238f266b2a430bc8f34e17e6078e62b483aadd,6.35,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.15
1764692342.855711,UP,0.17,0.18,0.01,1577.8,0x1faca9686f22d135daab813b4f49f7b091b539bd4de0341d68dc0fdf5fffebff,6.0,0.18,0.18,0.16,0.16,0.16,0.16,0.16,0.16
1764692337.8207908,UP,0.15,0.16,0.02,1204.6,0xf0e15a4719bc260006d5a1c57d2fb8f43fb61530d5e2c546b004935c0c8b1723,6.75,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16
1764692449.7056475,UP,0.26,0.29,0.01,1414.2,0x004b8a5793d8a1c8d4e748726c8cc60ab3ea1e2001c1a9f51e7fbd18ed48b3f9,3.72,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28
1764692440.1008697,UP,0.25,0.28,0.01,1260.9,0x5509299b5a8c3f3194c5e75e3f13a0e6c8de18829dafd041250903c83a17c18a,3.86,0.28,0.27,0.28,0.27,0.27,0.26,0.25,0.25
1764692428.5027506,DOWN,0.72,0.73,0.01,-1166.0,0xd748a2233397adae2862d59123972046595e4051814ae5d8e754ceda0bd4b4fb,1.48,0.73,0.73,0.74,0.73,0.72,0.72,0.72,0.72
1764692423.273406,UP,0.27,0.28,0.02,1088.4,0xfd0157f4ed6d1520063c22a99ba03d56230061dd4f71f87ecbe62b65a601dd09,3.86,0.28,0.28,0.28,0.28,0.29,0.29,0.29,0.29
1764692415.511452,UP,0.19,0.22,0.02,1434.4,0x572eebd937d99121b34686884f700bec0265bf0b9b3047c901c522a135706ebb,4.91,0.22,0.22,0.22,0.22,0.22,0.23,0.23,0.23
1764692402.4549065,UP,0.17,0.18,0.02,2316.9,0x062cae793e3407980e16094e2b3e1dea1e0a0d68524507f526d2c345a8ada9b3,6.0,0.18,0.18,0.18,0.18,0.18,0.17,0.16,0.16
1764692509.2650137,DOWN,0.82,0.84,0.01,-1110.2,0x85ef39924cb2a28c4248c598af802de4cc87c431d6d1820ef5ee0660a76ebec6,1.29,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
1764692501.8707206,DOWN,0.8,0.81,0.02,-1075.5,0x8d88c7ee80f135fa4560669268f2f29941e2dfd321b1de7d68e778f4430463e0,1.33,0.81,0.82,0.82,0.82,0.82,0.82,0.82,0.82
1764692496.524715,UP,0.23,0.24,0.02,1107.4,0x3382eb33f0f3886b5b153cc787dc33885fb357cef2b1f836eeace14eacb63225,4.5,0.24,0.24,0.24,0.22,0.21,0.21,0.21,0.21
1764692486.2811131,DOWN,0.76,0.78,0.01,-1855.4,0x269793ff33a0f815434735e795bd371ed8c4f688dd0e9e888ab673d6d5521c77,1.38,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.79
1764692481.1388252,DOWN,0.75,0.75,0.02,-1157.3,0xfb56afb05743b458678ec77aa8fd67f58d8507fd778e6ef70bdb453b49daacbe,1.44,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74
1764692475.9164672,DOWN,0.69,0.7,0.01,-1066.9,0xa559ead8341ef8939ca01877588bf2fb4b41616610c013215d0cf4df521c06dd,1.54,0.7,0.7,0.72,0.72,0.73,0.73,0.73,0.74
1764692470.2493641,UP,0.3,0.32,0.01,1143.8,0xa50b7231ca60b1c5a38f43b282cb9db5c0a2602f9d84b04a726766f2885e4738,3.38,0.3,0.32,0.32,0.32,0.31,0.31,0.31,0.31
1764692463.7864676,UP,0.29,0.29,0.01,1419.1,0x519d716c4939b127f0739bf1629202f25a2c0f20a370bc2a34061186c45657b9,3.72,0.29,0.29,0.29,0.29,0.29,0.3,0.3,0.3
1764693050.2084773,UP,0.69,0.7,0.01,1534.3,0xc3a14a1c1c5b75bd1aba2b03a4b1bc50df1e311bdf6ac10533591a05b31252f5,1.54,0.72,0.72,0.72,0.72,0.73,0.73,0.74,0.74
1764693044.2043297,DOWN,0.33,0.34,0.01,-1451.3,0x6aea589806939a1b5f18f8d64493290690950650283dbad447dee58884712350,3.18,0.34,0.34,0.35,0.35,0.35,0.35,0.35,0.35
1764693038.425427,DOWN,0.36,0.37,0.01,-1197.7,0x49c556729c654009a528d2dd0c1cca552df8dd77ef2abba5c25109c31e6de56b,2.92,0.37,0.37,0.37,0.37,0.36,0.35,0.35,0.34
